,b_num,b_size_max,b_size_mean,b_size_min,b_size_std,b_size_sum,b_time_max,b_time_mean,b_time_min,b_time_std,class,f_num,f_size_max,f_size_mean,f_size_min,f_size_std,f_size_sum,f_time_max,f_time_mean,f_time_min,f_time_std,f_ttl_mean,t_num,t_size_max,t_size_mean,t_size_min,t_size_var
17,25,1414,266.68,60,396.136310715,6667,45.0303258896,10.0103751222,2.90870666504e-05,18.5914976733,,21,354,101.238095238,54,92.3915065154,2126,45.0591771603,12.0126180053,7.10487365723e-05,19.8317866892,128.0,46,1414,191.152173913,54,94428.5763285
18,26,2114,338.576923077,66,600.367765496,8803,45.0678970814,9.61361920357,5.96046447754e-06,18.3189847199,0.0,22,554,132.409090909,66,119.777436102,2913,45.0679910183,11.4448372864,4.05311584473e-06,19.5119923283,64.0,48,2114,244.083333333,66,208911.397163
19,19,1466,323.789473684,66,501.052733857,6152,45.160394907,13.350511882,9.53674316406e-07,20.5362839649,0.0,18,328,103.111111111,66,77.785443133,1856,45.1599988937,14.1360048266,3.81469726562e-06,20.8965686628,64.0,37,1466,216.432432432,66,140887.918919
20,137,1414,1340.50364964,60,295.922911367,183649,6.94489812851,0.062710199286,0.0,0.599892805932,4.0,62,466,75.3709677419,54,88.5125227541,4673,90.4893438816,1.93520014794,9.29832458496e-05,11.6419768381,128.0,199,1414,946.341708543,54,407600.367494
21,38,1414,944.315789474,60,590.10219478,35884,45.0859041214,5.05080667702,2.38418579102e-05,14.1590712561,6.0,27,445,110.481481481,54,128.995041756,2983,45.0857870579,7.18783203455,0.000181913375854,16.5048957106,128.0,65,1414,597.953846154,54,379554.950962
22,34,2998,1322.94117647,60,953.311801235,44980,45.1073789597,5.76791048772,2.88486480713e-05,14.920955281,1.0,28,434,92.25,66,83.0794465824,2583,45.1080298424,7.04969615406,0.000195026397705,16.2522979384,64.0,62,2998,767.14516129,60,875956.093337
23,149,1414,521.382550336,60,499.668046527,77686,27.462086916,1.931557636,1.90734863281e-06,4.70197201169,4.0,153,1211,523.274509804,54,491.069244706,80061,27.2068479061,1.88074267852,4.72068786621e-05,4.55495618016,128.0,302,1414,522.341059603,54,244537.561033
24,146,1414,1265.4109589,60,392.525732453,184750,7.00589895248,0.140157398684,2.59876251221e-05,0.78748552194,,102,509,87.5784313725,54,99.8254353859,8933,7.00597190857,0.201231090149,7.79628753662e-05,0.927437141572,128.0,248,1414,780.97983871,54,431789.704045
25,8,1414,593.0,60,617.119807771,4744,60.1112689972,8.66446059091,8.01086425781e-05,22.6860346468,,11,1227,248.727272727,54,366.578802145,2736,59.9752149582,6.07480478287,0.000511169433594,18.9388103056,128.0,19,1414,393.684210526,54,253256.116959
26,24,1414,281.166666667,60,424.228677737,6748,45.0140938759,10.4442840037,5.00679016113e-05,18.8810344264,,20,353,103.7,54,94.2723378527,2074,45.0536198616,12.6431368401,8.29696655273e-05,20.1640894099,128.0,44,1414,200.5,54,108180.069767
27,156,1147,412.737179487,60,430.038559594,64387,29.9229688644,2.3897567749,9.53674316406e-07,6.06533018276,4.0,132,2187,589.659090909,54,523.896904804,77835,29.8465418816,2.82758861098,9.20295715332e-05,6.47432139724,128.0,288,2187,493.826388889,54,232954.673587
28,86,1147,403.337209302,60,427.230991673,34687,67.4065670967,3.03328243424,0.0,9.08162505491,4.0,78,1227,533.166666667,54,503.156514769,41587,67.3327009678,3.34940362596,4.10079956055e-05,9.4654463582,128.0,164,1227,465.085365854,54,219006.103097
29,22,2114,309.045454545,66,518.572994106,6799,45.1560118198,11.4380317075,4.05311584473e-06,19.5209774164,0.0,19,468,119.473684211,66,111.853261226,2270,45.1559460163,13.344408724,4.05311584473e-06,20.533201996,64.0,41,2114,221.195121951,66,155971.610976
30,69,1414,442.724637681,60,447.795445819,30548,61.0617818832,2.84710461602,9.53674316406e-07,8.1443301777,4.0,75,1211,500.573333333,54,479.184531778,37543,60.8458039761,2.61916878417,0.000148057937622,7.76535566256,128.0,144,1414,472.854166667,54,215016.740822
31,19,1414,485.0,66,547.139226645,9215,0.0688390731812,0.0158642265532,4.60147857666e-05,0.0255603776122,,17,615,127.823529412,66,135.455820886,2173,0.087993144989,0.0183094888926,1.81198120117e-05,0.0336121088318,64.0,36,1414,316.333333333,66,195048.8
32,17,1414,736.058823529,60,645.926318417,12513,7.00210595131,0.452692568302,1.19209289551e-06,1.74678876521,5.0,11,396,119.090909091,54,113.738695742,1310,7.00206804276,0.724294400215,1.19209289551e-05,2.20603905404,128.0,28,1414,493.678571429,54,346188.596561
33,24,2845,1028.75,66,911.338492453,24690,29.9451928139,1.31655878606,6.91413879395e-06,6.24088037739,1.0,22,562,109.681818182,66,114.993327493,2413,29.9452209473,1.44200580461,9.05990600586e-06,6.53096101497,64.0,46,2845,589.195652174,66,646124.294203
34,156,1147,419.493589744,60,432.702169743,65441,30.273141861,2.51968088919,0.0,6.41650726796,4.0,133,1867,575.330827068,54,520.902665278,76519,30.1971259117,2.95872138666,4.91142272949e-05,6.82980701158,128.0,289,1867,491.211072664,54,231184.555988
35,125,1414,388.088,60,416.806039366,48511,62.9115920067,3.03806227446,9.53674316406e-07,7.21685905274,4.0,132,1531,584.962121212,54,493.168868548,77215,62.7018220425,2.87731890096,0.000132083892822,6.96112155824,128.0,257,1531,489.206225681,54,218327.586211
36,19,1414,439.263157895,66,539.460516741,8346,0.0668041706085,0.0153495603138,4.00543212891e-05,0.0248122959358,,19,1414,208.894736842,66,352.334893522,3969,0.0841138362885,0.0154054429796,1.59740447998e-05,0.0312839538791,64.0,38,1414,324.078947368,66,215594.507112
37,14,1414,802.428571429,60,656.871573244,11234,0.240919113159,0.106368468358,3.09944152832e-06,0.116599756808,6.0,12,3419,406.416666667,54,957.784798218,4877,0.244575977325,0.146031986583,0.000113964080811,0.115414604414,128.0,26,3419,619.653846154,54,668537.835385
38,129,1147,403.07751938,60,427.670810401,51997,61.0374269485,2.82114780508,0.0,7.86696127729,4.0,110,1227,570.672727273,54,503.330269108,62774,60.952352047,3.31369680658,0.000180959701538,8.40087986531,128.0,239,1227,480.213389121,54,221400.697971
39,124,1147,405.580645161,60,427.337818745,50292,66.9134988785,3.0130280014,0.0,8.60637616074,4.0,105,1883,580.961904762,54,519.104904986,61001,66.8392758369,3.56420184557,0.000142097473145,9.23569787194,128.0,229,1883,485.995633188,54,229103.697349
40,8,1414,689.0,60,614.706666398,5512,0.0395081043243,0.0137110097068,1.90734863281e-06,0.0176983928404,6.0,11,811,157.727272727,54,228.924481395,1735,10.0390732288,1.01496481895,0.000256061553955,3.1707603629,128.0,19,1414,381.421052632,54,248687.812865
41,159,1414,418.220125786,60,436.441589866,66497,37.6719861031,2.45580868932,0.0,6.39608282966,4.0,140,1867,557.835714286,54,518.654257674,78097,37.5939629078,2.79154297774,0.000148057937622,6.72274894684,128.0,299,1867,483.591973244,54,231337.356445
42,187,2762,1081.68983957,66,705.788402338,202276,45.1712119579,3.34431052208,3.09944152832e-06,11.4262044266,1.0,132,1414,119.545454545,66,210.310906297,15780,45.2112219334,4.74841102207,3.09944152832e-06,13.3880073682,64.0,319,2762,683.561128527,66,534841.089805
43,158,1414,428.069620253,60,439.624580969,67635,29.9954140186,2.48710991774,0.0,6.3833509346,4.0,139,1899,569.827338129,54,521.901636133,79206,29.9189860821,2.82954679019,6.103515625e-05,6.70829554026,128.0,297,1899,494.414141414,54,234520.074529
44,19,398,102.263157895,66,82.6033642745,1943,45.0564050674,13.3442506658,1.4066696167e-05,20.5180003794,0.0,16,583,143.75,66,156.630137585,2300,45.05605793,16.0131643931,0.000233173370361,21.5739466496,64.0,35,583,121.228571429,66,14875.4168067
45,742,1414,1181.78436658,66,453.53845507,876884,144.105321169,0.198060631591,1.4066696167e-05,5.29381707249,,563,583,89.0621669627,66,86.6793373088,50142,144.104441881,0.261140419919,1.28746032715e-05,6.07860310259,64.0,1305,1414,710.364750958,66,413244.644462
46,27,2114,254.074074074,66,469.992547071,6860,45.128015995,9.23901722981,4.05311584473e-06,18.0529833148,1.0,22,583,130.045454545,66,138.859805036,2861,45.1279859543,11.4388483365,1.81198120117e-05,19.5235576926,64.0,49,2114,198.387755102,66,131971.284014
47,140,1414,507.028571429,60,481.575037936,70984,20.5219819546,2.16534854011,9.53674316406e-07,4.54598047781,4.0,151,1211,534.82781457,54,486.474470198,80759,20.2651619911,2.00800513426,3.09944152832e-05,4.30310298973,128.0,291,1414,521.453608247,54,233761.621116
48,175,1414,579.611428571,60,521.946696408,101432,30.1581699848,2.35653024158,0.0,6.39866911023,4.0,154,1227,493.922077922,54,507.263187705,76064,30.0767240524,2.67997948952,5.3882598877e-05,6.73501938796,128.0,329,1414,539.501519757,54,266382.153199
49,16,216,88.3125,66,40.7524539138,1413,45.1284220219,16.0149902026,1.4066696167e-05,21.5878947696,0.0,17,583,118.647058824,66,129.402444517,2017,45.1279990673,15.0142581165,0.000136852264404,21.2391209195,64.0,33,583,103.939393939,66,9387.99621212
50,39,573,138.025641026,66,134.465508624,5383,45.159224987,11.2977780543,1.90734863281e-06,19.2609634379,1.0,35,600,129.028571429,66,136.389469516,4516,45.1600189209,12.626720709,4.05311584473e-06,19.974836462,64.0,74,600,133.77027027,66,18096.4533506
51,135,1414,496.296296296,60,468.745421057,67000,30.0744180679,2.76199079805,9.53674316406e-07,6.45945039481,4.0,151,2107,846.688741722,54,878.169734432,127850,29.8597898483,2.46879984061,1.81198120117e-05,6.07823974163,128.0,286,2107,681.293706294,54,539898.334487
52,9,1414,585.777777778,60,635.951015759,5272,111.52668786,13.9950882494,3.40938568115e-05,39.4088010236,,12,1414,239.833333333,54,384.378798331,2878,111.378563881,10.187004913,1.47819519043e-05,33.5614925137,128.0,21,1414,388.095238095,54,273808.590476
53,269,1414,594.26394052,60,652.156738383,159857,59.7689330578,0.279256145456,2.28881835938e-05,3.70243671118,6.0,137,63974,2659.2919708,54,5913.31394616,364323,10.0888230801,0.112292934867,2.69412994385e-05,0.869144815615,128.0,406,63974,1291.08374384,54,12979286.8769
54,29,1414,284.793103448,60,417.474753669,8259,45.0899200439,8.58563074895,0.0,17.5427336406,6.0,23,345,107.347826087,54,89.9967720106,2469,45.1307179928,10.927192818,1.50203704834e-05,19.2133845779,128.0,52,1414,206.307692308,54,107099.040724
55,20,218,91.45,66,50.1214052393,1829,45.1203551292,12.6443632653,1.69277191162e-05,20.1794462341,0.0,18,1408,238.888888889,66,377.286424022,4300,45.1199669838,14.1319657073,0.000186920166016,20.8758488385,64.0,38,1408,161.289473684,66,72257.7788051
56,135,1414,123.17037037,60,236.762162314,16628,2.8160700798,0.0599930001729,2.86102294922e-06,0.251366147531,6.0,90,63974,2875.31111111,54,6704.78335312,258778,2.60016894341,0.0926147980636,8.82148742676e-06,0.285251799226,128.0,225,63974,1224.02666667,54,19720710.9725
57,86,1147,402.034883721,60,427.378037578,34575,69.8599190712,2.94013699924,9.53674316406e-07,9.13401541953,4.0,77,1227,543.753246753,54,504.18193656,41869,69.7881810665,3.2892580001,0.000129222869873,9.58173130732,128.0,163,1227,468.981595092,54,220126.586079
58,83,1147,397.457831325,60,425.616634475,32989,69.6651070118,3.75448394985,0.0,11.2146470311,4.0,73,1227,554.082191781,54,504.055876351,40448,69.5878431797,4.27701770928,0.000164985656738,11.8554132994,128.0,156,1227,470.75,54,220001.633871
59,43,2998,1078.90697674,66,1028.85460618,46393,10.0910298824,2.76382018839,5.00679016113e-06,4.47670848364,0.0,42,412,82.9523809524,54,66.4698546678,3484,10.0919940472,2.83300900459,4.05311584473e-06,4.50505445601,64.0,85,2998,586.788235294,54,782326.240336
60,12,1414,426.166666667,60,545.42841099,5114,53.9297859669,8.11561662501,0.0001380443573,16.117477833,4.0,6,268,123.666666667,54,103.617887774,742,31.4929261208,6.39559783936,0.000186920166016,14.0302656996,128.0,18,1414,325.333333333,54,217183.647059
61,80,1147,394.9375,60,423.282063056,31595,69.8629140854,3.92183876943,0.0,11.596266328,4.0,73,1227,541.301369863,54,501.928881774,39515,69.7907099724,4.30413244499,0.000278949737549,12.0598928437,128.0,153,1227,464.77124183,54,217836.098641
62,13,1414,411.846153846,66,531.477946572,5354,0.120847940445,0.0312550067902,2.00271606445e-05,0.0466914093658,,17,567,125.411764706,66,125.198871213,2132,0.0819871425629,0.0209698677063,7.86781311035e-06,0.0359385186412,64.0,30,1414,249.533333333,66,146373.016092
63,21,218,90.2380952381,66,49.1669652937,1895,45.119920969,12.0114101887,1.90734863281e-05,19.8429507563,0.0,19,1414,227.736842105,66,353.702455322,4327,45.1199641228,13.3460709386,2.14576721191e-06,20.5290478442,64.0,40,1414,155.55,66,63816.2025641
64,25,1414,283.76,60,441.495968272,7094,45.1002497673,10.0138404171,9.53674316406e-07,18.6156685198,6.0,20,381,108.2,54,100.535199387,2164,45.0999560356,12.6491219997,1.59740447998e-05,20.1927587367,128.0,45,1414,205.733333333,54,118466.972727
65,8,1414,611.75,60,606.057694095,4894,0.203066110611,0.114042861121,3.09944152832e-06,0.105020519013,6.0,9,923,268.333333333,54,307.559343867,2415,0.202980041504,0.124191761017,6.50882720947e-05,0.101918666183,128.0,17,1414,429.941176471,54,239210.808824
66,130,1414,523.130769231,60,474.834632797,68007,49.0441679955,4.18812522408,9.53674316406e-07,9.81209359218,4.0,149,2091,846.953020134,54,874.311948285,126196,48.8308000565,3.65037399369,2.50339508057e-05,9.17999690494,128.0,279,2091,696.068100358,54,537769.250741
67,8,1414,581.5,60,600.627053289,4652,60.3855621815,8.87170202391,0.000110864639282,22.7164220236,,11,1243,304.181818182,54,459.505999565,3346,59.9474859238,6.24987208843,0.000655174255371,18.8681832813,128.0,19,1414,420.947368421,54,277384.497076
68,162,1414,416.833333333,60,453.149931312,67527,17.8345570564,1.54217144125,0.0,3.37467303738,4.0,156,1339,547.256410256,54,481.637018615,85372,17.7514019012,1.60187125206,2.50339508057e-05,3.39174512782,128.0,318,1414,480.814465409,54,221982.189443
69,57,1474,856.947368421,60,668.115725141,48846,10.0105957985,2.07412010431,9.53674316406e-07,4.0242203191,5.0,31,571,87.2903225806,54,109.87119536,2706,10.0102958679,3.87437930107,5.91278076172e-05,4.8469897184,128.0,88,1474,585.818181818,54,428205.897597
70,17,843,210.411764706,60,303.931542215,3577,68.1854581833,4.38128431141,0.000126838684082,17.0155126658,4.0,16,1643,476.3125,54,613.251087103,7621,68.1097719669,4.67936793963,0.0001060962677,17.5486501257,128.0,33,1643,339.333333333,54,240684.666667
71,118,1131,528.347457627,60,436.309628494,62345,30.4334421158,3.67903249488,0.0,8.00499743326,4.0,132,1835,580.25,54,525.416307133,76593,30.187969923,3.2858607951,1.4066696167e-05,7.55229736769,128.0,250,1835,555.752,54,235360.77359
72,8,1414,612.75,66,654.589020466,4902,0.0844919681549,0.0230671337673,3.09944152832e-06,0.0382944351862,1.0,9,357,122.666666667,66,112.007812228,1104,10.6727240086,1.36863774061,0.000226974487305,3.75972054152,64.0,17,1414,353.294117647,66,257313.345588
73,21,2114,318.19047619,66,610.846512558,6682,45.056142807,12.0097583055,8.10623168945e-06,19.8381352376,0.0,18,431,112.833333333,66,96.6809489111,2031,45.056073904,14.1291737556,6.91413879395e-06,20.8753197666,64.0,39,2114,223.41025641,66,211323.985155
74,26,218,93.0384615385,66,51.2628370415,2419,45.120426178,12.278929081,1.90734863281e-05,19.461611705,0.0,24,1414,219.208333333,66,333.717008357,5261,45.1200518608,13.3467026586,3.09944152832e-06,19.9616692859,64.0,50,1414,153.6,66,57669.5102041
75,87,1476,192.988505747,66,260.107692109,16790,45.0560529232,3.40729391852,4.05311584473e-06,11.1713831782,1.0,60,944,165.25,66,168.025383978,9915,45.0560441017,4.96674340862,5.60283660889e-05,13.2297676902,64.0,147,1476,181.666666667,66,51448.347032
76,144,1414,422.361111111,60,437.829398252,60820,68.3896300793,3.06693859367,0.0,8.52793203772,4.0,124,1227,567.508064516,54,504.746793093,70371,68.3139989376,3.56625374934,0.000136137008667,9.0729591606,128.0,268,1414,489.518656716,54,225290.722497
77,155,1414,433.748387097,60,456.888766956,67231,20.0611519814,2.08057113592,9.53674316406e-07,4.10454120349,4.0,157,1563,552.840764331,54,475.594479674,86796,19.8099329472,2.05524799457,5.41210174561e-05,3.96942053748,128.0,312,1563,493.676282051,54,220382.560465
78,53,1414,433.471698113,60,453.2469018,22974,69.9689350128,4.00572769458,1.90734863281e-06,11.5637365336,4.0,54,1851,519.444444444,54,511.038515946,28050,69.7548449039,3.93419477175,7.82012939453e-05,11.3833424706,128.0,107,1851,476.859813084,54,233223.612238
79,3248,1414,1404.31650246,60,106.934509942,4561220,6.88595986366,0.0061608918968,0.0,0.172536008499,6.0,1747,746,65.4957069262,54,39.1636411627,114421,6.81415605545,0.0114577279468,4.05311584473e-06,0.234264689034,128.0,4995,1414,936.064264264,54,415698.349694
80,148,1414,421.858108108,60,441.653002127,62435,62.967099905,2.89953204726,0.0,7.98084369788,4.0,127,1979,576.37007874,54,517.224135554,73199,62.88377285,3.38345180239,5.88893890381e-05,8.49661807269,128.0,275,1979,493.214545455,54,233623.424605
81,11,1414,364.636363636,60,528.055541156,4011,7.01846599579,0.762761306763,9.53674316406e-07,2.20256739036,4.0,17,635,151.705882353,54,205.040473049,2579,73.8787550926,6.28258356452,0.000283002853394,18.2560257033,128.0,28,1414,235.357142857,54,139403.497354
82,163,1414,434.067484663,60,472.076397469,70753,29.9026529789,2.67473936964,9.53674316406e-07,6.73599358526,4.0,156,1739,556.525641026,54,501.841492116,86818,29.8220210075,2.79553668422,2.19345092773e-05,6.83162611531,128.0,319,1739,493.952978056,54,240044.038662
83,213,1414,356.276995305,60,445.887860602,75887,38.8761639595,1.77360902305,0.0,5.7161531442,4.0,155,2203,847.638709677,54,921.301633446,131384,38.7943809032,2.44159706537,2.71797180176e-05,6.56045685409,128.0,368,2203,563.236413043,54,530038.317254
84,21,330,96.0476190476,66,65.8456347759,2017,45.0559859276,12.0087834954,2.00271606445e-05,19.838027981,1.0,18,583,146.0,66,166.900815915,2628,45.0560090542,14.1281294121,0.000128030776978,20.8697736877,64.0,39,583,119.102564103,66,15380.1997301
85,7,1414,731.571428571,60,583.053415833,5121,0.0281810760498,0.0106035073598,9.53674316406e-07,0.0114558206761,5.0,10,683,154.4,54,200.241076927,1544,10.0876009464,1.12959967719,0.000113964080811,3.35925751296,128.0,17,1414,392.058823529,54,235767.183824
86,19,398,102.263157895,66,82.6033642745,1943,45.0560741425,13.346919881,2.09808349609e-05,20.5138286444,0.0,16,583,143.8125,66,156.765310257,2301,45.0884420872,16.0163615386,0.000229835510254,21.580195489,64.0,35,583,121.257142857,66,14895.4319328
87,189,1414,1364.22222222,60,252.712693931,257838,0.0756759643555,0.00349806344255,0.0,0.0147007565962,5.0,46,571,77.9130434783,54,103.688813516,3584,0.0766851902008,0.0151999367608,2.50339508057e-05,0.028978460433,128.0,235,1414,1112.43404255,54,314970.195417
88,45,1414,1173.77777778,60,515.96123396,52820,7.00348114967,0.167562934485,9.53674316406e-07,1.05476708216,5.0,18,571,106.944444444,54,140.90108012,1925,7.00354981422,0.433676817838,3.19480895996e-05,1.693345962,128.0,63,1414,868.968253968,54,430389.515105
89,149,1414,429.375838926,60,447.204779209,63977,30.4809718132,2.34892397314,0.0,5.53675794739,4.0,151,1851,559.854304636,54,501.761901003,84538,30.2271411419,2.31762202104,6.79492950439e-05,5.40894375186,128.0,300,1851,495.05,54,229566.469064
90,106,1474,1060.70754717,60,603.989072228,112435,10.0080070496,1.10595749446,9.53674316406e-07,3.10172545946,5.0,41,389,71.9024390244,54,64.0385840248,2948,10.0077991486,2.90515545011,0.000125169754028,4.50456897074,128.0,147,1474,784.918367347,54,461470.664523
91,57,1414,416.456140351,60,447.461094485,23738,63.1806759834,3.17470742975,0.0,9.1039631094,4.0,60,1211,510.916666667,54,470.735569071,30655,62.9688971043,3.01687523874,0.000139951705933,8.81527809031,128.0,117,1414,464.897435897,54,211613.334218
92,132,1414,1175.71969697,60,486.56357413,155195,45.1019489765,1.44334679523,1.4066696167e-05,7.80917716146,,73,571,68.2191780822,54,75.6632243298,4980,45.1021969318,2.62609473533,9.3936920166e-05,10.4117397912,128.0,205,1414,781.341463415,54,436665.951459
93,8,1414,611.75,60,606.057694095,4894,0.168671131134,0.0939239774432,9.53674316406e-07,0.0871257983638,5.0,9,1003,277.222222222,54,329.237292001,2495,0.168460130692,0.102246254683,0.00010085105896,0.0842431788987,128.0,17,1414,434.647058824,54,244517.867647
94,11,1414,411.727272727,60,536.699746769,4529,45.2145700455,6.98046090603,8.79764556885e-05,14.2174811984,,11,474,124.363636364,54,135.714606972,1368,44.9497060776,6.98057999611,0.00286316871643,14.1475159266,128.0,22,1414,268.045454545,54,167563.28355
95,34,2114,269.823529412,66,480.985003898,9174,45.1484041214,7.28468491092,1.4066696167e-05,16.4109963055,0.0,27,583,134.814814815,66,135.466441214,3640,45.1479730606,9.24599011128,0.0001540184021,18.0523602097,64.0,61,2114,210.06557377,66,139764.562295
96,4,1414,792.5,66,722.749149659,3170,0.191251993179,0.117887655894,0.000139951705933,0.102996920062,,6,271,92.1666666667,54,87.7414763192,553,0.190817117691,0.103480815887,6.103515625e-05,0.0949369284184,128.0,10,1414,372.3,54,309190.233333
97,150,1414,472.76,60,476.269066697,70914,22.656332016,2.10800505324,0.0,4.66806748289,4.0,154,1883,545.863636364,54,497.717995963,84063,22.4034619331,2.05428048364,1.4066696167e-05,4.51867152404,128.0,304,1883,509.792763158,54,237972.725888
98,66,2561,411.439393939,66,586.207291475,27155,10.1042881012,2.1196222452,1.90734863281e-06,4.05230949085,0.0,67,663,119.47761194,54,165.991635259,8005,10.1040029526,2.08864362312,1.90734863281e-06,4.02275325708,64.0,133,2561,264.360902256,54,204463.429369
99,16,216,88.3125,66,40.7524539138,1413,45.0727529526,16.0148446719,1.69277191162e-05,21.5823499954,0.0,17,583,118.647058824,66,129.402444517,2017,45.0720760822,15.0139905661,0.000180006027222,21.2344911143,64.0,33,583,103.939393939,66,9387.99621212
100,111,1414,1132.61261261,60,540.407912787,125720,10.0894999504,1.05523021004,0.0,3.05646868179,5.0,42,571,78.7380952381,54,95.7056104897,3307,10.0832540989,2.83288436401,8.29696655273e-05,4.50079408222,128.0,153,1414,843.31372549,54,436462.006192
101,1776,4110,1729.07376126,66,603.490032515,3070835,0.0358200073242,0.000535948847381,9.53674316406e-07,0.00226599069065,0.0,724,1329,81.6325966851,54,51.800263684,59102,0.0520122051239,0.00133560175388,2.86102294922e-06,0.00631656734467,64.0,2500,4110,1251.9748,54,818054.427936
102,115,1147,538.330434783,60,436.834139341,61908,30.2082331181,3.33406995681,0.0,7.04088632649,4.0,130,1211,566.276923077,54,505.171411778,73616,29.948182106,2.94639537316,5.91278076172e-05,6.60448002105,128.0,245,1211,553.159183673,54,224271.158983
