,b_num,b_size_max,b_size_mean,b_size_min,b_size_std,b_size_sum,b_time_max,b_time_mean,b_time_min,b_time_std,class,f_num,f_size_max,f_size_mean,f_size_min,f_size_std,f_size_sum,f_time_max,f_time_mean,f_time_min,f_time_std,f_ttl_mean,t_num,t_size_max,t_size_mean,t_size_min,t_size_var
28,4,207,103.25,66,69.2694016143,413,0.0830779075623,0.0550323327382,0.000133037567139,0.0475479188502,2,5,583,182.0,66,225.141066889,910,0.0829920768738,0.0394674539566,0.000105857849121,0.0455182861572,64.0,9,583,147.0,66,28866.25
29,21,1414,370.80952381,66,465.288686629,7787,0.112354040146,0.0205690979958,2.86102294922e-06,0.0350318304415,2,25,357,114.92,66,87.5646998891,2873,0.0826399326324,0.0155116220315,4.05311584473e-06,0.0278028597621,64.0,46,1414,231.739130435,66,116915.841546
30,7,1414,618.285714286,66,590.388209651,4328,0.165541172028,0.0760323603948,5.96046447754e-06,0.0825039863622,2,9,470,150.111111111,66,142.209743376,1351,0.1570520401,0.0749786496162,4.05311584473e-06,0.0778300557081,64.0,16,1414,354.9375,66,207745.929167
31,11,1414,786.454545455,66,615.529587207,8651,0.0709509849548,0.0158215999603,5.00679016113e-06,0.0293027423921,2,11,486,136.090909091,66,135.554014729,1497,0.0730948448181,0.0229177951813,0.000146150588989,0.0313878373966,64.0,22,1414,461.272727273,66,299946.017316
32,11,1414,810.454545455,66,597.226818493,8915,0.0785441398621,0.0164381027222,7.86781311035e-06,0.0325028605091,2,11,486,136.090909091,66,135.554014729,1497,0.0817928314209,0.0243634939194,0.000142097473145,0.0377323268373,64.0,22,1414,473.272727273,66,297702.969697
33,92,1414,1157.29347826,66,508.185168685,106471,2.52235007286,0.0500900457194,5.00679016113e-06,0.292468400767,2,69,531,107.202898551,54,119.700555273,7397,2.44390177727,0.0681811010136,5.00679016113e-06,0.3242098234,64.0,161,1414,707.254658385,54,424704.790994
34,413,1414,1345.08716707,66,280.465056154,555521,2.69886493683,0.0107178225101,5.00679016113e-06,0.134944238259,2,291,524,77.8900343643,66,64.6354360239,22666,2.61950588226,0.0154924894201,4.05311584473e-06,0.155446513435,64.0,704,1414,821.288352273,66,437768.288001
35,12,1414,423.416666667,66,510.289304456,5081,0.106602907181,0.025866725228,9.05990600586e-06,0.0420958775972,2,16,753,142.9375,66,173.498306908,2287,0.10858297348,0.0244493325551,4.05311584473e-06,0.039686204396,64.0,28,1414,263.142857143,66,142789.386243
36,11,1414,689.545454545,66,620.160844239,7585,0.0794868469238,0.024049282074,6.91413879395e-06,0.037869974572,2,10,485,143.0,66,140.499110317,1430,0.0807430744171,0.0354351997375,5.00679016113e-06,0.0415726329332,64.0,21,1414,429.285714286,66,279416.814286
37,14,1414,605.071428571,66,596.25916723,8471,0.232713937759,0.0469384743617,3.09944152832e-06,0.0709552805274,3,18,1414,173.055555556,66,313.938636234,3115,0.30921292305,0.0336440591251,1.90734863281e-06,0.0768780066077,64.0,32,1414,362.0625,66,250550.770161
38,28,1414,980.75,66,565.126903152,27461,42.7448449135,1.76045199677,2.28881835938e-05,8.22898519594,3,28,487,112.035714286,66,112.053717985,3137,42.6800439358,1.76284348523,1.90734863281e-06,8.21410637362,64.0,56,1414,546.392857143,66,355041.151948
39,5105,1414,1145.18491675,66,357.160382846,5846169,178.999313116,0.0407156199217,9.53674316406e-07,2.50581800842,3,3658,1414,76.2055768179,66,85.7538454781,278760,179.037336111,0.0568279877105,9.53674316406e-07,2.96094865587,64.0,8763,1414,698.953440603,66,355298.367154
40,1267,1414,1130.51460142,66,392.03630349,1432362,204.456830025,0.190922689664,1.90734863281e-06,5.76318314388,3,930,1414,85.2107526882,66,125.635883973,79246,204.495160103,0.260181582269,9.53674316406e-07,6.728472877,64.0,2197,1414,688.032771962,66,362140.832259
41,655,1414,1318.89465649,66,307.724492856,863876,235.135607958,0.36815880599,9.53674316406e-07,9.1947415712,3,528,1414,82.6609848485,66,92.847371402,43645,235.175049067,0.456881875105,9.53674316406e-07,10.2445603618,64.0,1183,1414,767.135249366,66,434222.519763
42,853,1414,1029.52403283,66,404.640608461,878184,232.242180824,0.283721888289,9.53674316406e-07,7.9567234618,3,632,1414,77.2705696203,66,83.3217156121,48835,231.978728056,0.383115822464,9.53674316406e-07,9.23506599435,64.0,1485,1414,624.255218855,66,318780.796679
43,483,1414,1046.70600414,66,406.634966985,505559,236.301141977,0.499358563997,9.53674316406e-07,10.7628888466,3,362,1127,77.270718232,66,82.3790890958,27972,236.301203966,0.666736584951,9.53674316406e-07,12.4363575819,64.0,845,1414,631.397633136,66,327739.77298
44,41,1414,639.658536585,66,606.577926146,26226,239.984853029,6.00822219849,2.14576721191e-06,37.943546557,3,33,727,127.96969697,66,160.46309639,4223,239.998831034,7.51029090583,3.81469726562e-06,42.4243229789,64.0,74,1414,411.472972973,66,278473.704739
45,35,1414,485.257142857,66,514.338944257,16984,240.037169933,7.07017087936,9.53674316406e-07,41.1642278509,3,31,727,131.967741935,66,164.901280341,4091,240.050763845,8.01288437049,9.53674316406e-07,43.8249664332,64.0,66,1414,319.318181818,66,182494.527972
46,36,1414,361.388888889,66,476.892577169,13010,210.506132126,10.2945211411,1.90734863281e-06,39.3656329684,3,40,1414,463.725,54,588.81127478,18549,210.43787694,9.24045359171,9.53674316406e-07,37.3539689487,64.0,76,1414,415.25,54,289061.443333
47,30,1414,535.933333333,66,539.738885358,16078,239.984246969,8.28823630563,2.14576721191e-06,44.5614770926,3,26,727,139.346153846,66,179.028923319,3623,239.999137163,9.61437452316,9.53674316406e-07,47.9968345938,64.0,56,1414,351.803571429,66,208003.869805
48,170,1414,1065.94705882,66,525.877258181,181211,3.63577508926,0.0445833431898,4.05311584473e-06,0.309044051968,3,134,1414,149.567164179,66,289.682103381,20042,3.55654501915,0.0572189245009,3.09944152832e-06,0.340143524902,64.0,304,1414,662.016447368,66,398757.019531
49,533,1414,1329.27016886,66,292.072871404,708501,3.12092804909,0.0119991486234,2.86102294922e-06,0.140525574558,3,384,503,77.03125,66,64.4888239958,29580,3.04257702827,0.0168791097387,2.14576721191e-06,0.160183697465,64.0,917,1414,804.886586696,66,433375.814634
50,14,1414,422.785714286,66,516.536867188,5919,0.121215105057,0.0297353084271,1.8835067749e-05,0.0466644574191,3,17,631,129.235294118,66,139.515917287,2197,0.0834169387817,0.0216938704252,1.90734863281e-06,0.036223930466,64.0,31,1414,261.806451613,66,148051.56129
51,17,1414,340.882352941,66,452.228631661,5795,0.0753037929535,0.0173322409391,5.96046447754e-06,0.0267912770543,3,16,631,132.625,66,142.59026381,2122,0.0907139778137,0.0185514609019,4.05311584473e-06,0.0342608347036,64.0,33,1414,239.909090909,66,122957.335227
52,12,1414,425.5,66,538.92021673,5106,0.11726307869,0.0367699969899,1.28746032715e-05,0.0456803901461,3,15,1414,339.533333333,66,493.035621238,5093,0.188419103622,0.0345372813089,3.09944152832e-06,0.0551679737756,64.0,27,1414,377.740740741,66,255662.737892
53,12,1414,772.583333333,66,646.831642889,9271,0.0949201583862,0.0241466435519,5.00679016113e-06,0.0407437291552,3,14,471,122.785714286,66,116.636963775,1719,0.0849640369415,0.0267657683446,3.09944152832e-06,0.0391747368687,64.0,26,1414,422.692307692,66,300298.301538
54,464,1414,1280.19396552,66,392.196871,594010,7.00399494171,0.019343084187,3.09944152832e-06,0.32667972183,3,335,503,75.3850746269,66,57.3212745766,25254,7.00403594971,0.0270249101216,2.86102294922e-06,0.384094104464,64.0,799,1414,775.048811014,66,444495.377314
55,13,1414,379.0,66,496.166638674,4927,0.156534194946,0.042695581913,1.09672546387e-05,0.0563009824021,3,15,1335,187.8,66,322.481937479,2817,0.272804021835,0.0365450722831,5.96046447754e-06,0.0750305793017,64.0,28,1414,276.571428571,66,172766.550265
56,12,1414,772.583333333,66,646.831642889,9271,0.110131978989,0.0253887393258,5.00679016113e-06,0.0438094835165,3,14,471,122.785714286,66,116.636963775,1719,0.103008031845,0.0276577656086,3.09944152832e-06,0.0419897407742,64.0,26,1414,422.692307692,66,300298.301538
57,23,1414,334.695652174,66,429.781279975,7698,152.105647802,10.9261282791,1.09672546387e-05,35.3641136378,3,27,1399,221.925925926,54,382.097040224,5992,152.026921034,9.24855538515,5.00679016113e-06,32.6428565978,64.0,50,1414,273.8,54,163623.673469
58,23,1414,338.869565217,66,431.950786796,7794,218.869353056,21.8342838612,1.12056732178e-05,59.0874146012,3,27,1383,220.740740741,54,378.64887252,5960,218.866940022,18.4781461954,5.00679016113e-06,54.7309607482,64.0,50,1414,275.08,54,163384.809796
59,20,1414,330.5,66,447.562932946,6610,184.129072905,18.9686774204,1.09672546387e-05,56.6917015063,3,24,1383,192.541666667,54,341.801109109,4621,184.052581072,15.6731356538,4.05311584473e-06,51.7900812869,64.0,44,1414,255.25,54,155828.145349
60,773,1414,438.310478655,66,461.89486036,338814,233.919405937,2.03424002593,4.05311584473e-06,9.91155056,3,730,1414,496.556164384,54,599.397509801,362486,233.799083948,2.15434449919,3.09944152832e-06,10.1686937747,64.0,1503,1414,466.600133067,54,284880.62229
61,531,1414,1262.98116761,66,413.082366065,670643,12.6239550114,0.0470977112932,4.05311584473e-06,0.638177861062,3,389,503,78.2776349614,66,66.6983132336,30450,12.5539939404,0.0643670024331,2.86102294922e-06,0.741424321399,64.0,920,1414,762.057608696,66,443181.166427
62,181,1414,1252.50276243,60,425.865936447,226703,13.1221740246,0.137372121546,3.81469726562e-06,1.12331199059,3,129,487,84.3875968992,66,81.8166118216,10886,13.0439491272,0.193173663691,2.86102294922e-06,1.32164156767,64.0,310,1414,766.416129032,60,441018.399092
63,654,1414,267.70795107,66,259.93796886,175081,189.061148167,2.77139218514,5.00679016113e-06,11.2828888117,3,649,1414,567.261941448,54,619.611010827,368153,188.968568087,2.79290345679,2.14576721191e-06,11.3033003788,64.0,1303,1414,416.910207214,54,247412.011132
64,32,1414,344.96875,66,480.13489263,11039,174.109159946,11.6247237421,3.19480895996e-05,38.2049325894,3,35,1414,465.571428571,54,589.440476749,16295,174.027994156,10.6014180604,5.00679016113e-06,36.5603374603,64.0,67,1414,407.970149254,54,290947.24152
65,31,1414,374.612903226,66,498.029629468,11613,139.35462904,8.01154459318,1.4066696167e-05,30.7378541966,3,36,1414,462.916666667,54,586.625476774,16665,139.277302027,6.86927914619,5.00679016113e-06,28.5181689256,64.0,67,1414,422.059701493,54,297203.299412
66,10,1414,630.8,66,636.929230327,6308,0.0885231494904,0.0381770133972,5.00679016113e-06,0.0448997484916,3,14,407,116.071428571,54,101.365647561,1625,0.0843729972839,0.03270646242,7.86781311035e-06,0.0408979487305,64.0,24,1414,330.541666667,54,231747.824275
67,19,1414,336.947368421,66,484.452895736,6402,239.888211966,13.3534916639,5.00679016113e-06,56.5356298858,3,22,1047,169.636363636,66,259.007178693,3732,240.012050152,11.4458921977,4.05311584473e-06,52.3710967787,64.0,41,1414,247.170731707,66,147966.845122
68,34,1414,635.676470588,66,615.425584236,21613,239.983836889,7.28362964139,5.96046447754e-06,41.7737843165,3,28,807,141.714285714,66,191.123938292,3968,239.998188972,8.90224348174,6.91413879395e-06,46.184999736,64.0,62,1414,412.596774194,66,282484.113432
69,22,1414,346.909090909,66,435.790678137,7632,208.599467039,22.8738447598,8.10623168945e-06,60.654238845,3,27,1383,221.333333333,54,380.209051808,5976,208.596642017,18.4779703067,4.05311584473e-06,55.0077497413,64.0,49,1414,277.714285714,54,165372.458333
70,9,1414,626.555555556,60,664.804691453,5639,0.0764799118042,0.0213596224785,3.69548797607e-05,0.0340676255428,3,16,380,115.25,54,107.282493135,1844,0.0756139755249,0.016557264328,3.09944152832e-06,0.0284915396171,64.0,25,1414,299.32,54,217259.226667
71,25,1414,461.04,66,525.303204508,11526,221.532698154,20.0145217975,1.09672546387e-05,57.4204824223,3,28,1383,214.642857143,54,371.100686575,6010,221.530373812,17.7934962997,3.09944152832e-06,54.3702531342,64.0,53,1414,330.867924528,54,214284.96299
72,33,1414,350.575757576,66,485.711786344,11569,197.493740082,11.2611779049,1.31130218506e-05,44.3752200056,3,36,1414,464.694444444,54,582.699717789,16729,197.412202835,10.2982256276,1.90734863281e-06,42.4722024493,64.0,69,1414,410.115942029,54,289079.368713
73,32,1414,353.46875,66,490.142045532,11311,238.307703018,7.75307826073,9.05990600586e-06,42.7896029135,3,36,1414,463.805555556,54,585.98243852,16697,238.231040001,6.86923428944,4.05311584473e-06,40.2579064778,64.0,68,1414,411.882352941,54,293608.971027
74,31,1414,372.548387097,66,497.723607284,11549,179.203543186,12.0119513988,1.00135803223e-05,45.4419619423,3,35,1414,475.628571429,54,591.226744884,16647,179.121926069,10.6011504987,3.09944152832e-06,42.7586819697,64.0,66,1414,427.212121212,54,299864.754312
75,35,1414,352.885714286,66,476.406386794,12351,182.009139061,7.06898335148,1.50203704834e-05,32.3705540995,3,39,1414,461.230769231,54,582.409037919,17988,181.932981014,6.32690168054,4.05311584473e-06,30.6369662616,64.0,74,1414,409.986486486,54,285244.999815
76,32,1414,363.96875,66,493.380863443,11647,182.080013037,11.624065776,8.10623168945e-06,44.7685361056,3,35,1414,481.571428571,54,594.182843997,16855,182.00306201,10.6006860312,3.09944152832e-06,42.79584945,64.0,67,1414,425.402985075,54,299714.698779
77,36,1414,355.583333333,66,474.716419109,12801,163.891353846,10.2958768572,1.19209289551e-05,36.6219477448,3,39,1414,480.512820513,54,593.020984443,18740,163.888948917,9.48512326416,5.96046447754e-06,35.2057832642,64.0,75,1414,420.546666667,54,291124.683604
78,607,1414,224.225700165,66,168.754973422,136105,159.961802959,2.39142180197,1.00135803223e-05,7.49500062619,3,613,1414,554.344208809,54,617.8365511,339813,159.884581089,2.36810473562,3.81469726562e-06,7.43757394781,64.0,1220,1414,390.096721311,54,233067.462335
79,12,1414,358.75,66,511.120360314,4305,6.99936795235,0.662471922961,1.19209289551e-06,2.10215934343,3,12,567,137.916666667,66,146.418738451,1655,6.99946904182,0.669593377547,3.81469726562e-06,2.09975889725,64.0,24,1414,248.333333333,66,147917.884058
80,12,1414,358.75,66,511.120360314,4305,7.00641894341,0.661450819536,1.09672546387e-05,2.10477733842,3,12,535,134.916666667,66,137.641469922,1619,7.00647902489,0.668616273186,1.19209289551e-06,2.10242963124,64.0,24,1414,246.833333333,66,147073.449275
81,27,1414,644.185185185,66,580.363946624,17393,0.0664448738098,0.0108983791791,9.53674316406e-07,0.0211995201976,3,23,535,111.608695652,66,103.891437713,2567,0.0819079875946,0.0129525011236,1.19209289551e-06,0.0281245692925,64.0,50,1414,399.2,66,255461.55102
82,13,1414,465.846153846,66,578.545135974,6056,7.00530099869,0.603496432304,2.14576721191e-06,2.01633789845,3,12,471,129.916666667,66,121.313611867,1559,7.00536584854,0.666419180957,2.14576721191e-06,2.10271157979,64.0,25,1414,304.6,66,203443.166667
83,16,1414,755.875,66,663.312382416,12094,0.150924921036,0.020614528656,1.90734863281e-06,0.0449248977916,3,14,487,121.642857143,66,117.448913374,1703,0.139533996582,0.0301392261799,2.14576721191e-06,0.0472012352726,64.0,30,1414,459.9,66,337329.127586
84,12,1414,358.75,66,511.120360314,4305,6.99950098991,0.661297277971,3.09944152832e-06,2.10255923925,3,12,567,137.916666667,66,146.418738451,1655,6.99954509735,0.668294733221,4.05311584473e-06,2.10018364777,64.0,24,1414,248.333333333,66,147917.884058
85,13,1414,410.230769231,66,505.768417665,5333,0.131419181824,0.0410184264183,2.14576721191e-06,0.0520932649322,3,15,679,143.266666667,66,158.068008269,2149,0.213388204575,0.0352624995368,1.90734863281e-06,0.060299826689,64.0,28,1414,267.214285714,66,145028.174603
86,18,1414,380.777777778,66,469.251664017,6854,0.12233710289,0.0287169989418,5.00679016113e-06,0.0448451598638,3,22,599,140.636363636,66,155.749966125,3094,0.0892441272736,0.0213192758106,0.0,0.0367136941773,64.0,40,1414,248.7,66,123684.164103
87,13,1414,465.846153846,66,578.545135974,6056,7.00591301918,0.605761329333,2.14576721191e-06,2.01588955823,3,12,471,129.916666667,66,121.313611867,1559,7.00592398643,0.669220187447,9.53674316406e-07,2.10206659601,64.0,25,1414,304.6,66,203443.166667
88,9,1414,501.888888889,66,616.580579577,4517,0.072692155838,0.0184207558632,0.000175952911377,0.0332105382824,3,9,471,146.0,66,140.878493745,1314,0.0903310775757,0.0297082662582,1.81198120117e-05,0.0409131237444,64.0,18,1414,323.944444444,66,221770.761438
89,14,1414,422.785714286,66,516.536867188,5919,0.120321035385,0.0296526138599,1.90734863281e-06,0.0464123843669,3,17,631,129.235294118,66,139.515917287,2197,0.086776971817,0.0216346234083,9.53674316406e-07,0.0372892829327,64.0,31,1414,261.806451613,66,148051.56129
90,16,1414,358.0625,66,462.141315869,5729,0.0754709243774,0.0192863941193,2.14576721191e-06,0.0276602781107,3,15,615,136.0,66,142.597836089,2040,0.0933051109314,0.0208153554371,2.14576721191e-06,0.0367718075179,64.0,31,1414,250.612903226,66,129002.178495
91,12,1414,382.5,66,511.683940089,4590,0.153498888016,0.0418755357916,4.05311584473e-06,0.0541629998483,3,15,1414,345.933333333,66,504.260486351,5189,0.266670227051,0.0381800787789,9.53674316406e-07,0.0723514850287,64.0,27,1414,362.185185185,66,248032.310541
92,139,1414,1251.38129496,60,426.412731199,173942,13.4700949192,0.181271499482,1.90734863281e-06,1.31157739207,3,107,567,86.3177570093,66,88.390172566,9236,13.3849449158,0.236034705954,9.53674316406e-07,1.48460538596,64.0,246,1414,744.62601626,60,440760.365688
93,20,1414,320.7,66,429.150335578,6414,235.945832014,12.6509763191,2.86102294922e-06,54.079877438,3,24,951,149.875,54,205.332246668,3597,235.874106884,10.4539485703,3.81469726562e-06,49.1458371247,64.0,44,1414,227.522727273,54,111332.115751
94,28,1414,450.785714286,66,517.182492123,12622,239.991861105,8.90215340367,1.90734863281e-06,46.1837495692,3,25,807,148.04,66,201.427712426,3701,240.006911039,10.0149182081,9.53674316406e-07,48.9880985233,64.0,53,1414,307.981132075,66,180888.288099
95,80,1414,752.0625,66,610.304247507,60165,0.929976940155,0.034692504738,1.90734863281e-06,0.112136536039,3,75,1414,333.0,66,477.126477651,24975,12.7946100235,0.210971745285,9.53674316406e-07,1.48706406077,64.0,155,1414,549.290322581,66,344605.480101
96,65,1414,1127.21538462,66,533.019332796,73269,7.00640702248,0.135824218392,1.90734863281e-06,0.882987207891,3,51,647,101.62745098,66,118.633715407,5183,7.00642991066,0.288319478035,1.90734863281e-06,1.26106867351,64.0,116,1414,676.310344828,66,425612.981109
97,13,1414,410.230769231,66,505.768417665,5333,0.135181903839,0.0437977512678,1.90734863281e-06,0.0555405030272,3,16,1414,199.4375,66,332.051796913,3191,0.210552215576,0.0320242722829,3.81469726562e-06,0.0576082869145,64.0,29,1414,293.931034483,66,180078.352217
98,12,1414,382.5,66,511.683940089,4590,0.102474927902,0.0370490767739,2.14576721191e-06,0.0447750452208,3,15,1414,316.066666667,66,449.433685982,4741,0.205736875534,0.034339427948,3.09944152832e-06,0.0578938696937,64.0,27,1414,345.592592593,66,220666.019943
99,93,1414,866.827956989,66,594.295868045,80615,4.03288793564,0.078376541967,9.53674316406e-07,0.433602709817,3,85,1414,302.023529412,66,456.958890942,25672,3.95314788818,0.08676444065,9.53674316406e-07,0.444079026101,64.0,178,1414,597.117977528,66,362714.251539
0,22,1414,993.590909091,66,624.671849785,21859,0.0873291492462,0.0120133331844,1.90734863281e-06,0.0293114924428,3,18,663,116.666666667,66,146.035853777,2100,0.0871140956879,0.0195519503425,3.09944152832e-06,0.0357078302562,64.0,40,1414,598.975,66,414618.589103
1,943,1414,383.059384942,66,453.467942432,361225,182.944293022,1.66412775152,9.53674316406e-07,8.29000243582,3,918,1414,601.717864924,54,591.683207856,552377,182.868148088,1.70958051791,9.53674316406e-07,8.38230778579,64.0,1861,1414,490.919935519,54,288698.054339
2,43,1414,451.813953488,66,530.196201591,19428,237.058240891,5.7419613543,9.53674316406e-07,36.5654718518,3,39,903,164.205128205,66,218.364637041,6404,237.057615995,6.34643715306,1.90734863281e-06,38.4399499113,64.0,82,1414,315.024390244,66,189014.76483
